URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/immunization-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.992",ImmunizationStatusReasonCodes,Immunization Status Reason Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose of vaccine was not administered. This value set is provided as a suggestive example.","StructureDefinition/malaria-prophylaxis-iptp-sp-dose-2,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-1,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-3,StructureDefinition/who-immunizationnotdone,StructureDefinition/tetanus-toxoid-tt-4-immunization,StructureDefinition/flu-immunization,StructureDefinition/tetanus-toxoid-tt-5-immunization,StructureDefinition/who-immunization,StructureDefinition/tetanus-toxoid-tt-3-immunization,StructureDefinition/hepatitis-b-3-immunization,StructureDefinition/tetanus-toxoid-tt-1-immunization,StructureDefinition/tetanus-toxoid-tt-2-immunization,StructureDefinition/anc-immunizationnotdone,StructureDefinition/hepatitis-b-1-immunization,StructureDefinition/hepatitis-b-2-immunization,StructureDefinition/anc-immunization","THO (V3),SCT"
http://hl7.org/fhir/ValueSet/immunization-subpotent-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.993",ImmunizationSubpotentReason,Immunization Subpotent Reason,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose is considered to be subpotent. This value set is provided as a suggestive example.","StructureDefinition/malaria-prophylaxis-iptp-sp-dose-2,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-1,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-3,StructureDefinition/who-immunizationnotdone,StructureDefinition/tetanus-toxoid-tt-4-immunization,StructureDefinition/flu-immunization,StructureDefinition/tetanus-toxoid-tt-5-immunization,StructureDefinition/who-immunization,StructureDefinition/tetanus-toxoid-tt-3-immunization,StructureDefinition/hepatitis-b-3-immunization,StructureDefinition/tetanus-toxoid-tt-1-immunization,StructureDefinition/tetanus-toxoid-tt-2-immunization,StructureDefinition/anc-immunizationnotdone,StructureDefinition/hepatitis-b-1-immunization,StructureDefinition/anc-b10-de251,StructureDefinition/hepatitis-b-2-immunization,StructureDefinition/anc-b10-de197,StructureDefinition/anc-b10-de175,StructureDefinition/anc-immunization,StructureDefinition/anc-b10-de189","THO"
http://hl7.org/fhir/ValueSet/immunization-target-disease,4.0.1,draft,"2.16.840.1.113883.4.642.3.1047",ImmunizationTargetDiseaseCodes,Immunization Target Disease Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the disease that the dose is being administered against. This value set is provided as a suggestive example and includes the SNOMED CT concepts from the 64572001 (Disease) hierarchy.","StructureDefinition/malaria-prophylaxis-iptp-sp-dose-2,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-1,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-3,StructureDefinition/who-immunizationnotdone,StructureDefinition/tetanus-toxoid-tt-4-immunization,StructureDefinition/flu-immunization,StructureDefinition/tetanus-toxoid-tt-5-immunization,StructureDefinition/who-immunization,StructureDefinition/tetanus-toxoid-tt-3-immunization,StructureDefinition/hepatitis-b-3-immunization,StructureDefinition/tetanus-toxoid-tt-1-immunization,StructureDefinition/tetanus-toxoid-tt-2-immunization,StructureDefinition/anc-immunizationnotdone,StructureDefinition/hepatitis-b-1-immunization,StructureDefinition/anc-b10-de251,StructureDefinition/hepatitis-b-2-immunization,StructureDefinition/anc-b10-de197,StructureDefinition/anc-b10-de175,StructureDefinition/anc-immunization,StructureDefinition/anc-b10-de189","SCT"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/anc-b8-de27,StructureDefinition/anc-servicerequest,StructureDefinition/anc-b8-de22,StructureDefinition/who-groupdefinition,StructureDefinition/anc-b8-de23,StructureDefinition/anc-b8-de20,StructureDefinition/anc-b9-de102,StructureDefinition/who-procedure,StructureDefinition/anc-b9-de5,StructureDefinition/anc-b8-de21,StructureDefinition/anc-b6-de15,StructureDefinition/anc-b9-de2,StructureDefinition/who-appointment,StructureDefinition/anc-b6-de14,StructureDefinition/anc-b9-de1,StructureDefinition/anc-b8-de129,StructureDefinition/anc-b10-de76,StructureDefinition/urine-test,StructureDefinition/anc-b10-de77,StructureDefinition/anc-b10-de78,StructureDefinition/tetanus-toxoid-tt-3-immunization,StructureDefinition/anc-b10-de79,StructureDefinition/anc-b10-de73,StructureDefinition/anc-b10-de74,StructureDefinition/anc-b10-de75,StructureDefinition/anc-b10-de70,StructureDefinition/anc-b8-de19,StructureDefinition/syphilis-test,StructureDefinition/anc-b10-de188,StructureDefinition/anc-b10-de189,StructureDefinition/anc-b8-de37,StructureDefinition/anc-b8-de38,StructureDefinition/anc-b8-de39,StructureDefinition/hepatitis-c-test,StructureDefinition/who-allergyintolerance,StructureDefinition/anc-appointment,StructureDefinition/anc-b8-de34,StructureDefinition/who-procedurenotdone,StructureDefinition/anc-b8-de35,StructureDefinition/anc-b8-de36,StructureDefinition/anc-relatedperson,StructureDefinition/anc-b9-de115,StructureDefinition/anc-b8-de121,StructureDefinition/anc-b9-de116,StructureDefinition/anc-b8-de122,StructureDefinition/anc-b9-de113,StructureDefinition/anc-b10-de69,StructureDefinition/anc-b8-de128,StructureDefinition/anc-b9-de110,StructureDefinition/anc-b10-de65,StructureDefinition/anc-b7-de97,StructureDefinition/anc-b10-de66,StructureDefinition/anc-procedure,StructureDefinition/anc-encounter,StructureDefinition/anc-b10-de61,StructureDefinition/anc-b10-de62,StructureDefinition/anc-b9-de9,StructureDefinition/anc-b9-de107,StructureDefinition/anc-b10-de197,StructureDefinition/hiv-test,StructureDefinition/anc-b7-de98,StructureDefinition/anc-location,StructureDefinition/anc-b9-de124,StructureDefinition/anc-b10-de58,StructureDefinition/anc-medicationnotrequested,StructureDefinition/anc-b9-de120,StructureDefinition/anc-b10-de54,StructureDefinition/tetanus-toxoid-tt-4-immunization,StructureDefinition/anc-c-de5,StructureDefinition/anc-b10-de57,StructureDefinition/anc-b10-de50,StructureDefinition/tetanus-toxoid-tt-2-immunization,StructureDefinition/anc-b10-de53,StructureDefinition/anc-c-de2,StructureDefinition/anc-organization,StructureDefinition/who-episodeofcare,StructureDefinition/anc-b8-de15,StructureDefinition/anc-b8-de16,StructureDefinition/anc-b8-de17,StructureDefinition/other-test,StructureDefinition/anc-b9-de138,StructureDefinition/anc-b8-de10,StructureDefinition/anc-b10-de49,StructureDefinition/anc-b9-de132,StructureDefinition/anc-practitioner,StructureDefinition/anc-b10-de45,StructureDefinition/anc-b10-de46,StructureDefinition/anc-b6-de160,StructureDefinition/anc-b6-de161,StructureDefinition/anc-b10-de41,StructureDefinition/anc-b9-de129,StructureDefinition/anc-b10-de42,StructureDefinition/vitamin-a-supplement,StructureDefinition/anc-procedurenotdone,StructureDefinition/who-location,StructureDefinition/anc-b9-de144,StructureDefinition/anc-b10-de37,StructureDefinition/anc-allergyintolerance,StructureDefinition/anc-b10-de38,StructureDefinition/anc-b8-de61,StructureDefinition/flu-immunization,StructureDefinition/anc-b10-de33,StructureDefinition/anc-b10-de34,StructureDefinition/who-patient,StructureDefinition/anc-b10-de30,StructureDefinition/anc-end-40,StructureDefinition/hepatitis-b-1-immunization,StructureDefinition/who-careteam,StructureDefinition/anc-b10-de142,StructureDefinition/anc-b10-de143,StructureDefinition/anc-b10-de144,StructureDefinition/anc-b10-de145,StructureDefinition/who-condition,StructureDefinition/anc-end-38,StructureDefinition/anc-b9-de150,StructureDefinition/anc-b8-de79,StructureDefinition/anc-b10-de29,StructureDefinition/anc-b10-de25,StructureDefinition/anc-b10-de26,StructureDefinition/anc-b9-de156,StructureDefinition/anc-b8-de71,StructureDefinition/iron-supplement,StructureDefinition/anc-end-39,StructureDefinition/anc-b10-de21,StructureDefinition/anc-b10-de22,StructureDefinition/anc-immunizationnotdone,StructureDefinition/anc-b9-de162,StructureDefinition/anc-b8-de49,StructureDefinition/anc-b9-de163,StructureDefinition/blood-haemoglobin-test,StructureDefinition/anc-b9-de160,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-2,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-1,StructureDefinition/anc-b5-de5,StructureDefinition/who-observationnotdone,StructureDefinition/malaria-prophylaxis-iptp-sp-dose-3,StructureDefinition/anc-b10-de18,StructureDefinition/anc-b9-de13,StructureDefinition/anc-condition,StructureDefinition/who-encounter,StructureDefinition/anc-b9-de168,StructureDefinition/anc-b9-de169,StructureDefinition/anc-base-encounter,StructureDefinition/anc-b9-de166,StructureDefinition/anc-b10-de14,StructureDefinition/anc-b9-de167,StructureDefinition/anc-b9-de164,StructureDefinition/anc-b10-de17,StructureDefinition/anc-b9-de165,StructureDefinition/anc-b10-de10,StructureDefinition/anc-b10-de13,StructureDefinition/anc-b10-de164,StructureDefinition/anc-immunization,StructureDefinition/anc-b9-de172,StructureDefinition/anc-b10-de181,StructureDefinition/anc-b9-de21,StructureDefinition/anc-b9-de24,StructureDefinition/anc-b9-de177,StructureDefinition/anc-group,StructureDefinition/anc-b8-de50,StructureDefinition/anc-b9-de29,StructureDefinition/anc-b9-de176,StructureDefinition/anc-b10-de6,StructureDefinition/anc-b10-de5,StructureDefinition/anc-b7-de71,StructureDefinition/who-relatedperson,StructureDefinition/anc-b10-de9,StructureDefinition/hepatitis-b-test,StructureDefinition/anc-careplan,StructureDefinition/anc-b10-de175,StructureDefinition/who-practitionerrole,StructureDefinition/anc-b10-de2,StructureDefinition/anc-b10-de1,StructureDefinition/who-practitioner,StructureDefinition/anc-practitionerrole,StructureDefinition/anc-b6-de109,StructureDefinition/anc-b9-de181,StructureDefinition/anc-b9-de33,StructureDefinition/anc-b7-de18,StructureDefinition/anc-b6-de99,StructureDefinition/anc-b9-de34,StructureDefinition/who-immunizationnotdone,StructureDefinition/anc-b9-de36,StructureDefinition/anc-b9-de186,StructureDefinition/referral,StructureDefinition/anc-b9-de187,StructureDefinition/anc-b10-de104,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de108,StructureDefinition/hepatitis-b-3-immunization,StructureDefinition/anc-b10-de220,StructureDefinition/anc-b10-de221,StructureDefinition/anc-b10-de222,StructureDefinition/anc-b10-de223,StructureDefinition/anc-b10-de224,StructureDefinition/anc-b9-de195,StructureDefinition/blood-glucose-test,StructureDefinition/anc-observationnotdone,StructureDefinition/anc-b9-de196,StructureDefinition/anc-b9-de193,StructureDefinition/anc-measurereport,StructureDefinition/anc-b9-de191,StructureDefinition/anc-b9-de41,StructureDefinition/anc-b9-de192,StructureDefinition/anc-b6-de83,StructureDefinition/anc-b9-de190,StructureDefinition/anc-b9-de45,StructureDefinition/anc-b9-de48,StructureDefinition/anc-b9-de49,StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de116,StructureDefinition/anc-b10-de237,StructureDefinition/anc-base-patient,StructureDefinition/anc-b6-de100,StructureDefinition/anc-b6-de105,StructureDefinition/anc-b10-de233,StructureDefinition/anc-b10-de113,StructureDefinition/anc-b10-de114,StructureDefinition/anc-end-24,StructureDefinition/anc-end-25,StructureDefinition/anc-end-23,StructureDefinition/anc-b9-de55,StructureDefinition/who-medicationrequest,StructureDefinition/anc-b6-de72,StructureDefinition/anc-b9-de59,StructureDefinition/anc-b9-de58,StructureDefinition/tb-screening,StructureDefinition/who-careplan,StructureDefinition/anc-b10-de126,StructureDefinition/anc-patient,StructureDefinition/anc-b10-de127,StructureDefinition/anc-b10-de241,StructureDefinition/anc-b10-de242,StructureDefinition/anc-b4-de1,StructureDefinition/anc-b10-de121,StructureDefinition/who-measurereport,StructureDefinition/anc-b10-de124,StructureDefinition/anc-b10-de125,StructureDefinition/anc-b7-de43,StructureDefinition/anc-b9-de62,StructureDefinition/anc-end-13,StructureDefinition/anc-b9-de61,StructureDefinition/anc-end-12,StructureDefinition/anc-b9-de66,StructureDefinition/anc-b8-de95,StructureDefinition/anc-b7-ded9,StructureDefinition/anc-b8-de92,StructureDefinition/anc-b8-de93,StructureDefinition/anc-end-17,StructureDefinition/anc-end-18,StructureDefinition/anc-b8-de94,StructureDefinition/anc-b10-de137,StructureDefinition/who-organization,StructureDefinition/anc-b10-de251,StructureDefinition/anc-b10-de132,StructureDefinition/anc-b10-de133,StructureDefinition/anc-b10-de134,StructureDefinition/anc-b10-de256,StructureDefinition/anc-b10-de135,StructureDefinition/anc-b10-de136,StructureDefinition/anc-b10-de257,StructureDefinition/anc-b5-de48,StructureDefinition/blood-type-test,StructureDefinition/anc-b6-de51,StructureDefinition/anc-b9-de74,StructureDefinition/anc-b9-de77,StructureDefinition/anc-b9-de79,StructureDefinition/anc-b6-de57,StructureDefinition/anc-servicenotrequested,StructureDefinition/anc-b6-de153,StructureDefinition/anc-b6-de154,StructureDefinition/anc-b6-de155,StructureDefinition/tetanus-toxoid-tt-1-immunization,StructureDefinition/anc-b8-de5,StructureDefinition/anc-b8-de4,StructureDefinition/anc-b6-de156,StructureDefinition/anc-b8-de3,StructureDefinition/anc-b8-de2,StructureDefinition/anc-b8-de1,StructureDefinition/who-group,StructureDefinition/anc-a-de13,StructureDefinition/anc-b9-de84,StructureDefinition/referral-provider,StructureDefinition/anc-b9-de89,StructureDefinition/who-observation,StructureDefinition/anc-careteam,StructureDefinition/tetanus-toxoid-tt-5-immunization,StructureDefinition/who-immunization,StructureDefinition/anc-b6-de145,StructureDefinition/anc-b6-de146,StructureDefinition/anc-b9-de80,StructureDefinition/partner-hiv-test,StructureDefinition/anc-b9-de92,StructureDefinition/anc-b9-de97,StructureDefinition/anc-b9-de98,StructureDefinition/who-medicationnotrequested,StructureDefinition/anc-b8-de110,StructureDefinition/anc-b6-de33,StructureDefinition/anc-b8-de111,StructureDefinition/anc-b6-de34,StructureDefinition/anc-b6-de31,StructureDefinition/anc-end-1,StructureDefinition/anc-b6-de32,StructureDefinition/anc-b8-de117,StructureDefinition/anc-b10-de203,StructureDefinition/anc-b8-de107,StructureDefinition/anc-b10-de204,StructureDefinition/anc-b8-de108,StructureDefinition/anc-b8-de109,StructureDefinition/anc-b10-de95,StructureDefinition/anc-b10-de96,StructureDefinition/anc-medicationrequest,StructureDefinition/anc-b10-de90,StructureDefinition/anc-b6-de139,StructureDefinition/hepatitis-b-2-immunization,StructureDefinition/anc-observation,StructureDefinition/anc-b7-de1,StructureDefinition/anc-b9-de214,StructureDefinition/anc-b6-de22,StructureDefinition/anc-b8-de100,StructureDefinition/ultrasound,StructureDefinition/anc-b6-de26,StructureDefinition/anc-b6-de27,StructureDefinition/anc-b8-de105,StructureDefinition/anc-b6-de24,StructureDefinition/anc-b8-de106,StructureDefinition/anc-b6-de25,StructureDefinition/anc-b10-de87,StructureDefinition/anc-b10-de88,StructureDefinition/anc-b10-de89,StructureDefinition/anc-b6-de17,StructureDefinition/who-servicerequest,StructureDefinition/anc-b10-de216,StructureDefinition/anc-b6-de18,StructureDefinition/anc-b10-de217,StructureDefinition/anc-b10-de218,StructureDefinition/anc-b10-de83,StructureDefinition/anc-b10-de84,StructureDefinition/anc-b10-de219,StructureDefinition/who-servicenotrequested,StructureDefinition/anc-b9-de206,StructureDefinition/anc-b10-de80,StructureDefinition/anc-b10-de81,StructureDefinition/anc-b10-de82,StructureDefinition/anc-b10-de210,StructureDefinition/anc-episodeofcare","hl7.terminology"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/anc-patient,StructureDefinition/anc-base-patient,StructureDefinition/who-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.330",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/who-location,StructureDefinition/anc-location","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/who-location,StructureDefinition/anc-end-13,StructureDefinition/anc-encounter,StructureDefinition/anc-location,StructureDefinition/who-encounter,StructureDefinition/anc-base-encounter","THO"
http://hl7.org/fhir/ValueSet/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.332",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","StructureDefinition/who-location,StructureDefinition/anc-location","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/manifestation-or-symptom,4.0.1,draft,"2.16.840.1.113883.4.642.3.169",ManifestationAndSymptomCodes,Manifestation and Symptom Codes,"Example value set for Manifestation and Symptom codes.","StructureDefinition/anc-b10-de76,StructureDefinition/who-condition,StructureDefinition/anc-b10-de73,StructureDefinition/anc-b10-de74,StructureDefinition/anc-b10-de75,StructureDefinition/anc-condition,StructureDefinition/anc-b10-de121,StructureDefinition/anc-b10-de113","SCT"
http://hl7.org/fhir/ValueSet/marital-status,4.0.1,active,"2.16.840.1.113883.4.642.3.29",Marital Status Codes,MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person.","StructureDefinition/anc-patient,StructureDefinition/anc-base-patient,StructureDefinition/who-patient","THO (V3)"
http://hl7.org/fhir/ValueSet/measure-improvement-notation,4.0.1,draft,"2.16.840.1.113883.4.642.3.1236",MeasureImprovementNotation,MeasureImprovementNotation,"Observation values that indicate what change in a measurement value or score is indicative of an improvement in the measured item or scored issue.","StructureDefinition/anc-measurereport,StructureDefinition/who-measurereport","THO"
http://hl7.org/fhir/ValueSet/measure-population,4.0.1,draft,"2.16.840.1.113883.4.642.3.765",MeasurePopulationType,MeasurePopulationType,"The type of population.","StructureDefinition/anc-measurereport,StructureDefinition/who-measurereport","THO"
http://hl7.org/fhir/ValueSet/measure-report-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.776",MeasureReportStatus,MeasureReportStatus,"The status of the measure report.","StructureDefinition/anc-measurereport,StructureDefinition/who-measurereport","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/measure-report-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.778",MeasureReportType,MeasureReportType,"The type of the measure report.","StructureDefinition/anc-measurereport,StructureDefinition/who-measurereport","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/anc-servicerequest,StructureDefinition/anc-b9-de160,StructureDefinition/anc-b9-de97,StructureDefinition/who-medicationrequest,StructureDefinition/anc-b9-de79,StructureDefinition/anc-b9-de34,StructureDefinition/anc-b9-de2,StructureDefinition/referral,StructureDefinition/anc-servicenotrequested,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de95,StructureDefinition/anc-medicationrequest,StructureDefinition/anc-c-de2,StructureDefinition/anc-b10-de223,StructureDefinition/anc-b9-de195,StructureDefinition/anc-b9-de193,StructureDefinition/anc-b9-de61,StructureDefinition/anc-b9-de21,StructureDefinition/anc-b9-de115,StructureDefinition/anc-b9-de49,StructureDefinition/iron-supplement,StructureDefinition/anc-b9-de176,StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de237,StructureDefinition/who-servicerequest,StructureDefinition/who-servicenotrequested,StructureDefinition/vitamin-a-supplement,StructureDefinition/anc-b10-de132,StructureDefinition/anc-b10-de256,StructureDefinition/anc-b10-de257","SCT"
http://hl7.org/fhir/ValueSet/medication-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.375",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de95,StructureDefinition/who-medicationrequest,StructureDefinition/anc-medicationrequest,StructureDefinition/who-medicationnotrequested,StructureDefinition/vitamin-a-supplement,StructureDefinition/anc-careplan,StructureDefinition/anc-b10-de132,StructureDefinition/anc-medicationnotrequested,StructureDefinition/who-careplan,StructureDefinition/iron-supplement","SCT"
http://hl7.org/fhir/ValueSet/medicationrequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1322",medicationRequest Category Codes,Medication request  category  codes,"MedicationRequest Category Codes","StructureDefinition/who-medicationrequest,StructureDefinition/who-medicationnotrequested,StructureDefinition/anc-medicationnotrequested,StructureDefinition/iron-supplement,StructureDefinition/anc-b10-de104,StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de127,StructureDefinition/anc-b10-de116,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de108,StructureDefinition/anc-b10-de95,StructureDefinition/anc-b10-de96,StructureDefinition/anc-medicationrequest,StructureDefinition/vitamin-a-supplement,StructureDefinition/anc-b10-de132","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-course-of-therapy,4.0.1,draft,"2.16.840.1.113883.4.642.3.1326",medicationRequest Course of Therapy Codes,Medication request  course of  therapy  codes,"MedicationRequest Course of Therapy Codes","StructureDefinition/who-medicationrequest,StructureDefinition/who-medicationnotrequested,StructureDefinition/anc-medicationnotrequested,StructureDefinition/iron-supplement,StructureDefinition/anc-b10-de104,StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de127,StructureDefinition/anc-b10-de116,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de108,StructureDefinition/anc-b10-de95,StructureDefinition/anc-b10-de96,StructureDefinition/anc-medicationrequest,StructureDefinition/vitamin-a-supplement,StructureDefinition/anc-b10-de132","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1321",medicationRequest Intent,Medication request  intent,"MedicationRequest Intent Codes","StructureDefinition/who-medicationrequest,StructureDefinition/who-medicationnotrequested,StructureDefinition/anc-medicationnotrequested,StructureDefinition/iron-supplement,StructureDefinition/anc-b10-de104,StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de127,StructureDefinition/anc-b10-de116,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de108,StructureDefinition/anc-b10-de95,StructureDefinition/anc-b10-de96,StructureDefinition/anc-medicationrequest,StructureDefinition/vitamin-a-supplement,StructureDefinition/anc-b10-de132","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1320",medicationrequest Status,Medicationrequest  status,"MedicationRequest Status Codes","StructureDefinition/who-medicationrequest,StructureDefinition/who-medicationnotrequested,StructureDefinition/anc-medicationnotrequested,StructureDefinition/iron-supplement,StructureDefinition/anc-b10-de104,StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de127,StructureDefinition/anc-b10-de116,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de108,StructureDefinition/anc-b10-de95,StructureDefinition/anc-b10-de96,StructureDefinition/anc-medicationrequest,StructureDefinition/vitamin-a-supplement,StructureDefinition/anc-b10-de132","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1324",medicationRequest Status Reason Codes,Medication request  status  reason  codes,"MedicationRequest Status Reason Codes","StructureDefinition/anc-b10-de115,StructureDefinition/anc-b10-de107,StructureDefinition/anc-b10-de95,StructureDefinition/who-medicationrequest,StructureDefinition/anc-medicationrequest,StructureDefinition/who-medicationnotrequested,StructureDefinition/vitamin-a-supplement,StructureDefinition/anc-b10-de132,StructureDefinition/anc-medicationnotrequested,StructureDefinition/iron-supplement","THO"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/who-practitioner,StructureDefinition/anc-patient,StructureDefinition/anc-base-patient,StructureDefinition/anc-practitioner,StructureDefinition/who-patient,StructureDefinition/who-relatedperson,StructureDefinition/anc-relatedperson","hl7.fhir.r4.core"
